growth_stage,temperature,humidity,rainfall,forecast_rainfall,wind_speed,solar_radiation,pressure,cloud_cover,dew_point,soil_moisture,soil_temperature,soil_ph,nitrogen,phosphorus,potassium,organic_matter,ec,leaf_wetness,evapotranspiration,ndvi,crop_age_days,water_usage,pest_risk,disease_risk,crop_health_index,previous_yield,groundwater_level,reservoir_level,fertilizer_usage,labor_hours,water_quantity_required_liters,future_soil_moisture_3day,crop_water_stress_level,irrigation_required,yield_prediction,crop_type_Maize,crop_type_Rice,crop_type_Sugarcane,crop_type_Wheat,region_North,region_South,region_West,soil_type_Loamy,soil_type_Sandy,soil_type_Silty,irrigation_type_Flood,irrigation_type_Sprinkler
3,15.27,23.22,211.17,85.92,13.32,658.94,963.48,91.94,23.08,14.09,34.55,7.78,83,75,46,2.14,2.42,55.33,6.78,0.495,156,918.58,33,92,78.24,9.17,30.9,73.72,45.36,17.12,61.86,18.67,2,0,3.98,0,0,1,0,0,0,0,1,0,0,1,0
1,23.65,53.86,50.27,96.27,1.6,555.37,1007.48,78.8,27.3,22.74,13.23,5.44,77,77,56,1.94,2.69,35.05,10.38,0.157,126,104.8,13,21,43.35,8.09,46.0,64.38,96.63,4.53,68.23,26.89,2,0,2.96,1,0,0,0,0,0,0,1,0,0,0,1
0,15.42,61.13,199.35,35.18,18.53,932.06,1037.87,60.38,5.79,38.04,23.26,6.75,99,106,42,2.1,2.33,79.12,11.32,0.323,46,432.33,83,97,94.34,3.34,35.73,17.86,59.73,6.25,28.54,38.54,2,0,3.07,0,0,1,0,0,0,0,1,0,0,0,0
1,26.24,55.02,262.37,95.74,13.07,530.64,1046.57,10.32,3.84,10.5,15.57,5.28,13,28,113,3.59,0.73,70.01,6.91,0.403,163,674.38,28,47,77.88,5.8,23.37,18.05,221.56,9.36,74.79,14.22,0,0,4.26,0,0,0,0,0,1,0,1,0,0,1,0
2,16.89,59.04,239.7,79.94,14.74,251.18,958.79,79.02,4.83,33.42,37.38,4.72,30,113,105,2.42,1.55,21.02,2.89,0.144,81,689.47,51,52,48.13,2.37,18.28,59.96,89.57,8.51,19.15,37.28,2,0,2.68,1,0,0,0,0,0,1,0,1,0,0,0
1,16.18,94.07,228.18,3.08,28.47,801.87,1044.98,33.54,9.1,36.28,16.28,5.79,125,70,138,5.18,0.77,22.25,9.83,0.271,30,739.48,17,2,40.42,1.52,4.07,56.39,199.97,7.23,27.89,34.1,1,0,4.37,1,0,0,0,1,0,0,0,1,0,1,0
1,35.08,85.77,48.4,59.53,13.71,562.4,1022.65,15.34,17.96,66.63,19.35,8.47,90,41,112,2.56,0.12,47.79,0.61,0.598,83,165.16,9,9,52.86,1.62,21.66,18.88,232.27,8.05,26.86,66.13,1,0,5.41,0,0,1,0,0,0,0,1,0,0,0,0
3,42.21,43.13,57.19,36.56,23.9,205.36,1022.46,98.84,22.13,78.9,26.57,8.4,112,56,13,5.16,2.71,16.66,3.76,0.421,25,493.08,5,26,46.27,8.55,13.63,37.64,21.27,16.23,38.43,75.49,1,0,4.88,0,0,0,0,0,0,0,0,0,1,0,1
0,27.28,61.36,164.31,3.4,1.77,515.43,964.76,9.11,10.94,19.25,12.42,6.39,137,72,43,1.1,2.72,16.89,4.27,0.56,48,709.0,28,24,71.35,4.81,16.2,24.64,205.2,15.03,59.5,15.43,2,1,4.78,1,0,0,0,0,1,0,0,1,0,0,1
2,40.1,20.02,174.04,53.15,14.37,718.66,1007.58,71.83,27.57,20.64,22.83,6.02,127,104,102,1.59,2.17,31.09,0.71,0.585,109,588.8,7,64,55.61,5.93,42.87,43.63,52.23,12.19,59.65,18.88,0,0,4.6,0,1,0,0,0,0,1,1,0,0,1,0
2,15.88,50.72,283.09,58.48,17.6,366.25,985.86,35.3,13.81,73.37,19.4,8.4,42,58,35,4.41,1.99,47.66,9.37,0.415,56,89.73,27,28,90.59,3.72,5.95,80.24,18.22,5.54,17.29,75.67,1,0,4.68,0,0,1,0,0,0,0,1,0,0,0,0
2,38.33,32.29,140.6,25.22,3.4,920.78,1008.56,84.13,14.65,71.76,36.07,6.23,118,94,93,4.1,1.32,26.64,6.86,0.789,129,966.36,6,3,56.32,3.39,16.9,42.82,199.83,13.94,37.35,68.03,1,0,6.74,0,0,1,0,0,1,0,0,0,1,0,1
0,16.88,73.35,90.75,93.99,9.07,864.96,1023.74,54.73,26.59,77.19,33.86,4.57,75,109,61,7.75,2.05,85.26,5.29,0.307,9,568.34,1,42,47.42,5.76,3.31,67.53,119.43,9.07,19.55,82.18,1,0,4.66,1,0,0,0,1,0,0,0,0,1,0,0
0,40.15,36.58,57.23,61.05,22.19,611.11,968.34,89.05,1.87,68.06,37.8,8.33,94,31,20,7.62,2.12,18.53,1.02,0.596,42,648.19,78,70,77.24,7.36,47.36,86.02,32.47,16.97,31.3,66.92,1,0,5.8,0,0,0,0,1,0,0,0,0,1,0,1
1,41.47,76.17,16.25,17.6,5.52,148.93,965.3,55.44,18.26,46.0,18.35,7.88,115,104,137,2.79,2.74,31.64,10.33,0.168,75,387.52,100,36,76.11,1.74,8.04,10.03,52.7,14.68,53.02,41.19,2,0,3.04,1,0,0,0,0,0,0,0,0,0,1,0
1,38.58,43.49,20.6,72.13,3.85,624.94,985.68,32.36,16.81,48.25,34.44,7.25,132,10,28,6.73,2.82,36.39,11.94,0.287,58,947.17,97,12,69.17,4.72,47.14,44.89,287.44,4.48,53.71,48.23,2,0,4.66,0,0,0,1,0,0,0,1,0,0,0,1
0,39.62,89.44,172.25,49.91,8.98,474.04,1014.23,96.05,12.03,37.05,34.64,7.96,116,104,135,0.61,1.54,84.31,4.69,0.152,11,335.77,77,88,45.75,2.75,48.5,71.92,105.26,12.81,37.77,35.1,2,0,2.0,1,0,0,0,0,0,1,0,0,1,0,0
2,31.84,53.41,52.88,47.32,25.77,751.66,1017.38,45.59,12.96,5.8,13.47,5.09,112,74,119,6.67,1.21,45.95,9.33,0.28,20,699.75,43,1,94.99,1.73,45.93,10.95,168.79,1.25,103.05,4.81,0,0,4.72,0,0,0,1,0,0,1,1,0,0,0,0
0,22.95,82.96,255.49,83.45,22.89,340.33,1010.88,85.03,20.67,42.12,25.01,5.42,48,94,68,3.97,2.0,46.53,6.48,0.492,72,386.22,38,17,91.46,9.02,48.84,13.37,49.66,4.63,18.55,45.35,1,0,5.08,0,1,0,0,0,0,0,0,1,0,0,0
3,34.3,67.11,178.94,13.82,23.3,645.19,1034.95,84.0,17.07,70.94,39.18,4.83,78,50,86,5.84,2.44,66.7,4.7,0.568,32,333.95,53,67,98.87,9.93,19.42,26.09,43.1,15.88,27.89,66.9,1,0,5.34,0,0,1,0,0,1,0,1,0,0,1,0
0,28.19,93.3,259.47,49.1,9.67,598.99,1023.49,56.26,19.66,13.16,34.93,8.2,19,110,67,4.34,2.5,31.54,5.38,0.288,95,783.97,0,57,64.23,8.47,35.98,47.87,142.33,4.86,68.65,12.86,2,0,3.74,0,0,1,0,0,0,1,1,0,0,1,0
0,15.16,75.7,128.24,78.08,2.97,574.17,1000.47,50.09,13.21,20.66,29.71,5.82,101,79,142,6.92,0.34,45.06,8.76,0.916,69,367.62,43,53,99.46,6.14,40.61,39.67,280.19,9.5,58.05,24.63,2,0,7.43,0,0,0,0,0,0,0,0,0,0,0,0
2,29.3,74.58,178.73,66.04,0.96,204.32,998.25,29.53,12.08,18.06,25.41,8.22,86,28,15,4.38,2.58,86.98,7.64,0.794,27,157.16,74,56,53.02,8.77,46.37,94.11,175.91,1.12,69.28,18.95,0,0,6.29,1,0,0,0,0,0,1,0,1,0,0,0
1,34.54,39.86,157.63,0.54,17.59,540.9,1029.77,56.09,15.58,5.89,31.29,6.43,75,65,120,2.65,0.14,92.41,10.47,0.711,120,320.57,83,14,95.16,8.83,10.81,74.21,29.96,18.79,102.09,0.75,0,1,5.94,0,1,0,0,0,0,0,0,1,0,0,1
3,15.42,57.86,296.0,78.75,21.07,595.56,1038.4,57.46,12.78,15.42,34.02,7.39,62,97,87,7.49,1.79,13.28,8.26,0.774,140,168.0,47,53,68.48,4.59,27.91,30.2,104.89,11.09,58.3,19.41,2,0,6.84,0,0,0,1,1,0,0,0,0,0,0,1
3,33.64,41.76,239.05,94.47,11.34,934.89,1034.91,24.03,25.36,38.99,24.82,7.51,74,51,32,1.65,2.39,71.85,3.36,0.847,31,775.14,33,91,59.14,7.26,15.88,95.49,64.48,9.23,23.5,41.5,1,0,5.65,0,0,0,0,0,0,0,0,0,1,0,1
3,34.58,21.45,178.62,70.47,15.87,514.78,999.63,80.47,26.17,65.37,32.25,5.72,61,32,6,4.11,0.24,33.25,5.22,0.392,58,359.6,75,34,80.93,4.68,9.58,28.22,61.03,7.29,29.17,65.82,1,0,4.44,0,1,0,0,1,0,0,0,0,1,0,0
0,19.74,73.29,181.98,87.59,8.37,675.88,1007.92,33.75,2.22,8.02,14.65,6.32,94,18,48,1.44,1.48,8.57,10.25,0.456,37,510.86,28,58,63.76,3.55,30.04,95.35,91.14,14.4,84.76,12.07,0,0,3.99,0,1,0,0,0,0,1,1,0,0,0,1
2,27.93,37.69,74.64,36.08,10.93,612.32,1028.63,75.41,1.77,36.57,21.82,8.1,122,94,74,1.25,0.18,58.37,2.94,0.759,157,985.08,78,28,94.86,6.43,2.1,36.12,69.56,2.79,30.67,35.27,2,0,5.76,0,0,0,1,0,0,0,0,0,0,0,0
0,43.93,49.8,220.43,35.06,21.89,275.72,1007.94,98.8,8.67,68.36,11.69,7.64,82,14,56,0.95,1.46,87.4,9.42,0.698,58,674.58,95,99,97.49,8.02,18.65,51.0,230.56,3.62,42.96,64.58,2,0,4.69,0,0,0,1,0,0,1,0,0,1,1,0
1,41.53,41.35,294.85,32.09,21.55,265.97,972.49,99.55,2.58,74.43,32.99,6.77,83,73,19,2.61,0.18,70.88,10.22,0.334,81,577.59,61,50,81.23,2.15,20.46,25.01,44.88,6.03,38.92,70.77,1,0,3.69,0,0,1,0,1,0,0,0,1,0,0,1
2,27.32,34.97,38.83,73.5,0.84,765.46,1038.68,86.33,16.19,10.79,16.34,6.14,120,110,53,6.23,2.65,57.86,9.38,0.575,168,119.97,94,39,70.88,2.84,34.89,51.07,230.76,17.86,91.25,12.57,0,0,5.73,1,0,0,0,0,0,0,0,0,0,0,0
3,25.5,25.03,191.18,94.21,28.33,570.76,999.34,85.7,0.64,54.78,14.95,8.41,55,110,130,5.77,0.36,76.76,1.69,0.2,151,127.63,39,71,57.33,7.36,14.88,41.07,198.93,6.86,14.22,58.49,1,0,3.44,0,0,0,0,0,0,1,0,0,1,0,0
0,18.72,45.34,155.36,88.54,8.07,906.43,1048.21,80.6,23.55,56.81,23.13,4.66,124,11,9,6.66,2.2,22.59,6.01,0.303,39,910.29,75,57,60.97,9.27,38.15,12.17,146.17,2.82,19.23,61.09,1,0,4.28,1,0,0,0,1,0,0,0,1,0,1,0
2,16.06,26.13,255.12,15.02,27.23,917.34,1005.32,69.73,19.47,77.62,26.05,7.57,12,96,97,2.73,1.18,15.86,11.29,0.519,167,256.47,70,80,68.23,3.07,10.3,45.8,77.33,19.58,22.67,76.41,1,0,4.34,0,0,0,0,0,0,1,0,0,0,1,0
0,23.92,60.52,0.01,62.61,15.36,367.37,988.69,18.4,6.35,7.35,14.98,6.84,69,100,110,4.12,0.96,36.54,1.71,0.446,132,334.79,3,44,92.92,6.89,1.13,58.86,44.61,4.47,81.33,8.77,0,0,4.61,0,1,0,0,0,1,0,1,0,0,1,0
2,43.21,21.47,40.98,99.6,14.98,191.37,971.33,10.8,9.89,65.16,20.88,8.2,35,107,116,5.23,0.52,84.19,11.42,0.698,7,962.88,60,25,63.13,3.33,9.01,20.34,270.46,2.89,55.36,66.65,2,0,6.29,0,0,0,1,1,0,0,1,0,0,1,0
3,43.76,90.5,11.12,29.54,13.52,409.67,984.49,57.21,9.17,51.14,27.39,7.47,90,32,41,3.05,0.91,52.63,7.74,0.516,137,971.9,49,65,41.13,4.43,43.99,51.34,281.65,1.24,49.93,46.94,2,0,4.54,0,0,0,1,1,0,0,0,1,0,0,1
1,39.38,92.49,48.88,63.48,27.67,160.33,972.06,67.66,27.68,10.32,12.74,5.08,46,93,47,3.02,1.34,20.45,8.64,0.308,137,186.95,94,33,65.98,3.82,31.73,86.12,217.64,10.37,99.76,9.49,0,0,3.81,0,1,0,0,1,0,0,0,0,1,1,0
1,25.52,42.85,212.38,90.66,6.24,803.13,1042.16,40.06,26.61,30.52,19.52,7.65,91,32,68,2.12,2.33,73.5,3.4,0.589,5,54.48,34,7,50.06,8.45,29.92,95.88,244.03,9.51,33.66,33.94,2,0,5.3,0,1,0,0,0,0,0,0,0,1,0,0
0,19.31,39.51,41.9,89.95,18.35,231.56,1010.05,94.87,16.93,46.21,17.84,5.8,37,89,137,4.41,1.7,56.18,3.86,0.203,13,469.68,26,7,56.13,9.37,40.42,77.04,102.66,15.04,21.07,50.51,1,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0
3,32.87,27.83,186.7,32.15,9.53,879.72,1032.02,25.11,10.92,8.98,31.62,5.86,31,34,106,7.41,1.09,14.23,0.95,0.945,152,606.61,20,86,80.9,6.34,49.21,80.57,134.66,7.36,74.7,6.62,0,0,7.35,0,1,0,0,0,0,0,0,1,0,0,0
0,34.4,87.87,260.46,9.39,27.46,473.79,970.83,25.16,13.85,57.93,14.97,6.45,63,54,90,1.12,1.65,16.75,7.57,0.779,136,632.85,86,46,64.98,1.72,48.33,27.0,293.75,10.86,29.64,53.52,1,0,5.66,0,0,0,0,0,1,0,0,0,1,0,0
0,27.74,64.01,10.39,64.6,5.08,350.74,956.21,86.89,17.04,70.55,24.82,7.04,51,39,54,7.78,1.09,46.63,2.43,0.23,121,898.06,79,0,97.87,1.05,38.99,98.84,245.14,9.87,26.53,71.56,1,0,4.71,1,0,0,0,0,1,0,1,0,0,0,0
2,35.75,65.76,8.04,94.7,20.29,551.37,991.89,50.89,14.78,46.08,19.82,4.55,103,113,103,7.22,0.9,25.15,5.86,0.716,28,373.75,18,45,61.83,4.04,16.49,29.74,33.74,10.33,39.92,48.29,1,0,6.57,0,0,0,1,1,0,0,0,1,0,1,0
2,37.4,87.19,296.95,50.8,12.65,644.92,1043.62,3.6,1.88,56.07,31.67,8.32,48,42,5,3.44,2.01,80.31,6.99,0.579,13,159.74,90,89,61.01,1.14,42.35,65.26,119.31,3.25,29.05,54.52,1,0,4.69,0,0,0,1,0,1,0,1,0,0,0,0
2,38.49,88.31,201.98,45.77,19.84,731.39,961.31,19.59,13.88,52.21,38.89,7.03,17,47,42,0.75,2.68,80.17,3.8,0.721,83,685.24,90,84,43.29,6.78,41.96,27.77,125.51,15.72,28.29,50.1,1,0,4.92,0,0,0,1,0,0,1,0,1,0,1,0
3,30.07,82.13,42.21,86.39,4.73,404.36,1028.86,56.51,27.6,9.36,35.95,6.15,114,26,87,0.69,1.18,36.97,1.42,0.387,96,403.12,83,31,44.77,2.97,11.0,11.97,123.9,9.46,79.94,11.76,0,0,3.76,1,0,0,0,1,0,0,0,0,0,1,0
3,38.75,78.01,92.01,42.46,11.81,984.67,955.92,32.6,12.26,29.04,25.51,7.12,103,46,12,7.65,1.87,88.79,11.48,0.324,94,540.19,25,57,69.78,8.08,32.34,27.85,182.09,2.59,69.09,26.62,2,0,4.58,1,0,0,0,1,0,0,0,0,1,1,0
0,15.76,85.79,295.5,68.09,3.22,480.06,966.52,48.94,21.03,68.13,35.68,7.22,14,68,118,5.05,2.34,83.28,7.3,0.452,5,698.26,59,67,96.0,4.97,9.89,16.19,57.58,15.0,12.43,71.21,1,0,4.6,0,0,1,0,0,0,1,0,0,1,1,0
2,35.41,85.7,68.16,38.86,29.06,851.02,1022.99,79.4,29.91,63.87,31.29,4.58,117,84,10,5.7,0.77,90.21,0.61,0.784,67,823.95,54,80,99.7,9.06,39.31,60.35,172.72,13.03,26.14,61.67,1,0,6.26,0,0,0,0,1,0,0,0,0,1,0,1
3,22.07,47.65,225.85,37.71,6.42,131.38,971.1,49.5,16.57,30.72,15.74,4.91,75,100,6,2.85,2.07,52.09,0.34,0.907,46,119.1,13,7,92.45,3.84,9.91,40.79,49.45,8.23,23.75,30.43,2,0,7.04,0,0,0,0,0,1,0,1,0,0,0,1
0,23.12,93.0,72.35,18.78,29.8,800.17,952.2,46.52,14.5,44.06,30.74,6.74,79,94,47,6.91,1.53,78.84,8.35,0.926,157,536.17,88,69,71.65,2.31,12.29,65.87,161.17,14.38,31.58,42.09,1,0,7.32,0,0,1,0,0,0,0,0,0,1,0,1
3,17.74,73.18,119.54,8.85,12.55,596.2,971.94,17.6,8.09,74.72,27.54,6.13,22,52,89,1.92,0.97,57.98,9.0,0.744,162,785.24,50,34,98.51,4.61,4.52,70.38,112.94,9.73,26.22,72.77,1,0,5.76,0,0,0,1,0,0,1,0,1,0,0,1
0,20.77,47.77,264.21,88.52,2.15,675.66,1023.28,14.63,6.88,78.48,16.12,6.38,18,104,76,5.75,1.58,61.18,9.86,0.875,61,665.43,12,13,70.97,3.69,37.72,78.55,90.07,12.21,23.13,82.45,1,0,7.4,0,0,0,0,0,1,0,1,0,0,0,1
1,44.76,53.15,8.53,18.12,0.53,435.59,1003.22,43.17,16.67,65.34,39.19,5.35,31,42,118,1.54,1.15,32.85,2.23,0.193,125,822.91,15,31,57.14,2.83,49.56,70.54,185.13,3.54,39.84,60.08,1,0,2.96,0,0,0,0,0,0,1,0,0,0,0,0
2,27.46,71.53,92.17,6.22,17.97,590.36,1004.72,20.96,20.28,25.76,34.47,8.25,118,52,81,7.63,0.36,52.45,5.03,0.56,174,631.19,64,61,96.04,6.88,9.61,73.29,260.38,3.03,53.05,22.14,2,1,5.72,0,0,0,1,0,0,1,1,0,0,0,1
1,42.83,47.08,146.16,58.23,18.44,939.0,991.04,40.04,12.84,12.49,33.07,5.9,17,97,50,7.12,0.92,91.44,3.66,0.198,101,393.69,65,11,98.07,1.99,35.35,39.04,36.1,3.93,83.79,10.72,0,0,4.3,0,1,0,0,1,0,0,0,0,0,0,0
0,19.89,81.99,187.65,54.6,15.74,447.43,964.58,56.55,0.05,72.22,39.32,4.74,97,29,130,7.01,0.75,49.99,5.2,0.729,18,394.16,18,70,76.82,5.4,33.33,31.83,158.25,4.78,16.93,73.6,1,0,6.35,0,1,0,0,1,0,0,1,0,0,0,0
0,21.12,31.1,8.47,56.78,1.99,195.19,971.55,11.25,16.8,54.56,39.65,7.06,116,76,70,7.97,2.39,0.36,0.84,0.426,50,822.31,45,36,44.21,5.76,4.39,74.01,72.26,4.69,18.15,55.93,1,0,5.36,0,0,1,0,0,1,0,0,0,1,1,0
2,31.73,88.07,123.2,46.81,9.95,748.46,968.51,19.65,17.15,67.7,24.3,6.83,80,101,86,2.25,1.73,56.61,6.85,0.928,70,497.7,30,2,92.61,1.01,10.71,88.79,276.88,5.01,32.92,66.69,1,0,7.07,1,0,0,0,0,0,1,0,0,0,1,0
2,25.49,42.59,103.29,14.19,10.77,554.65,1020.72,85.71,2.19,10.79,25.18,6.83,104,107,31,7.37,0.68,42.01,4.01,0.882,90,75.7,46,81,62.66,4.72,16.74,65.09,60.86,2.89,75.83,8.1,0,1,7.07,0,0,0,0,1,0,0,0,0,1,1,0
0,34.32,31.45,8.06,2.09,21.14,482.45,1034.71,63.35,3.05,47.23,35.48,4.79,28,22,98,5.7,1.77,91.34,8.16,0.164,39,810.83,27,54,93.16,8.57,12.43,75.5,173.47,12.45,43.37,42.25,1,0,3.42,0,0,0,0,1,0,0,1,0,0,0,1
3,27.66,84.35,106.61,4.64,12.57,800.04,973.75,74.48,9.14,70.55,29.0,7.58,59,46,109,6.6,2.1,28.09,2.45,0.161,91,197.62,77,87,87.65,2.12,28.27,26.35,288.84,12.53,21.7,66.77,1,0,3.26,0,0,1,0,0,0,1,0,0,0,0,0
2,39.35,37.96,279.51,94.31,17.19,605.96,967.25,48.86,17.94,9.6,12.36,5.84,30,38,15,3.55,1.93,42.55,6.82,0.635,162,649.04,28,67,76.41,4.57,23.17,62.57,154.42,10.12,85.86,11.24,0,0,5.22,0,0,1,0,0,1,0,0,1,0,0,1
0,27.95,83.25,82.39,53.19,8.59,668.24,975.17,68.89,5.3,74.88,30.73,8.31,88,75,108,6.25,2.51,74.87,6.45,0.689,162,817.37,29,95,56.41,3.69,5.73,12.52,149.15,16.98,31.14,74.94,1,0,5.74,0,0,0,0,0,1,0,0,1,0,1,0
2,32.17,42.22,175.68,39.97,21.78,933.47,1043.88,43.33,10.33,54.36,24.19,6.99,76,69,99,5.85,2.3,94.85,7.14,0.546,86,615.36,49,31,82.54,2.56,4.61,41.81,72.9,16.45,31.23,52.73,1,0,5.59,0,0,0,1,0,0,1,1,0,0,1,0
2,24.63,90.04,89.43,41.08,1.4,152.66,971.36,12.96,4.42,32.62,11.78,7.2,37,66,134,6.06,2.29,29.42,3.8,0.301,96,417.05,39,50,87.82,7.13,31.4,20.2,58.93,10.0,36.12,32.21,2,0,4.22,0,0,0,1,0,1,0,0,0,0,0,0
1,36.12,36.43,32.0,65.22,29.66,336.14,1019.0,43.73,10.07,55.76,37.42,6.84,46,62,17,3.04,0.34,38.92,10.54,0.31,113,261.34,74,48,83.5,2.3,12.32,67.48,262.57,8.83,48.38,55.56,1,0,3.68,1,0,0,0,1,0,0,0,1,0,0,0
1,34.64,25.22,86.92,37.67,19.24,908.4,961.67,62.61,21.85,58.57,17.0,6.31,120,62,25,2.46,1.87,89.03,2.87,0.168,167,85.84,27,25,41.15,1.56,14.91,26.21,10.55,16.61,29.11,56.39,1,0,3.08,0,0,0,0,0,0,1,0,0,1,1,0
3,26.91,90.24,141.23,79.65,4.47,813.46,1016.03,25.29,11.21,52.71,38.58,5.86,41,41,78,7.12,1.96,82.92,1.58,0.945,83,325.45,29,18,69.96,6.84,38.61,69.27,299.75,12.59,17.63,55.05,1,0,7.97,0,0,0,0,1,0,0,0,0,1,0,1
2,23.28,32.42,88.86,25.99,21.52,269.74,974.45,70.38,24.52,59.5,25.07,5.14,64,99,24,3.57,2.41,2.53,4.07,0.52,27,111.49,69,24,77.74,7.07,30.4,72.55,44.08,15.17,22.32,58.09,1,0,5.07,0,0,0,0,0,0,0,1,0,0,0,1
0,33.42,90.81,187.25,36.73,23.6,252.21,1033.72,13.35,27.82,14.99,29.34,6.97,77,72,68,6.55,2.87,41.17,11.72,0.667,88,780.85,96,5,53.55,4.68,11.84,12.79,87.18,6.01,85.83,12.92,0,0,6.6,0,0,0,0,0,0,0,0,0,1,0,0
0,43.29,81.8,284.73,93.5,23.66,842.62,952.32,23.17,9.22,45.41,17.9,8.48,20,101,70,5.71,0.96,39.55,6.82,0.775,47,61.18,17,37,58.13,5.68,44.04,41.15,34.66,2.0,34.04,46.4,2,0,6.65,0,0,1,0,0,1,0,0,0,1,1,0
2,18.98,26.14,20.78,26.03,8.12,597.58,1000.03,72.54,18.65,28.68,39.58,6.14,108,36,54,1.87,1.15,19.7,4.82,0.479,94,297.71,15,20,40.69,9.8,34.05,96.77,82.9,5.34,44.16,27.92,2,0,4.57,0,1,0,0,0,0,0,0,0,1,0,1
2,38.97,53.39,215.1,66.16,28.76,874.31,1016.33,23.48,7.87,14.68,11.41,5.48,106,6,72,1.8,2.72,47.43,7.33,0.941,3,175.65,40,95,74.69,9.56,32.85,61.59,292.19,5.47,80.66,14.13,0,0,6.12,0,0,0,0,1,0,0,0,1,0,0,0
3,31.29,25.5,0.38,36.46,0.53,925.92,1024.35,62.9,17.07,57.89,35.86,7.69,134,60,58,6.16,1.84,55.21,1.77,0.556,71,649.94,1,90,64.69,8.3,37.58,48.54,221.35,19.02,28.55,56.11,1,0,5.11,0,1,0,0,0,0,0,0,0,0,0,0
3,30.77,44.73,0.31,47.12,11.4,162.59,1040.04,70.59,3.58,50.05,12.01,8.24,49,47,125,7.91,2.12,32.41,5.62,0.43,171,263.74,53,88,47.89,8.44,38.96,38.05,216.65,9.09,35.84,49.2,1,0,4.85,0,0,0,1,1,0,0,1,0,0,0,0
3,43.85,46.36,39.88,4.52,3.13,972.8,1012.59,21.23,18.07,79.96,37.22,8.44,82,39,110,7.45,0.96,10.71,9.59,0.233,118,90.6,52,47,93.51,2.14,44.2,70.84,270.71,9.44,52.27,73.74,2,0,4.19,1,0,0,0,0,1,0,0,0,0,0,1
0,33.18,64.97,143.98,16.72,11.55,744.83,962.86,50.52,5.18,67.93,37.26,7.92,26,73,12,2.0,2.58,94.82,2.2,0.416,16,901.18,0,52,87.19,8.72,19.01,39.38,35.46,15.59,23.74,64.29,1,0,3.96,0,0,0,1,0,1,0,0,0,0,0,0
1,39.92,93.19,14.4,10.19,1.72,851.02,1022.35,94.21,11.81,35.63,21.04,6.54,67,81,20,2.68,0.49,52.82,9.84,0.465,171,179.22,83,67,47.72,7.42,33.23,15.95,107.45,12.79,58.76,30.46,2,0,4.19,0,0,0,0,1,0,0,0,0,0,0,1
3,30.43,32.73,216.65,84.47,19.35,667.3,1002.8,59.18,7.1,63.46,28.0,7.91,21,113,109,7.25,2.13,89.74,1.79,0.8,83,567.7,100,47,71.84,2.77,27.16,64.16,200.49,7.7,17.09,65.65,1,0,6.98,0,0,0,1,0,0,0,0,1,0,0,0
0,22.5,44.69,8.78,96.17,1.87,374.65,959.96,3.71,23.87,18.95,35.62,4.79,73,25,75,7.14,1.68,29.51,8.94,0.66,155,382.91,88,19,61.79,1.88,24.6,65.08,163.28,15.47,73.33,23.27,2,0,6.54,0,0,1,0,0,1,0,0,0,1,0,1
3,35.83,64.03,148.63,6.8,18.48,639.49,964.04,19.53,5.45,40.28,19.5,7.73,109,79,51,1.52,1.74,3.22,0.66,0.771,18,646.84,54,5,65.55,4.56,5.28,25.64,195.95,13.46,22.55,35.45,2,0,6.11,0,1,0,0,0,0,1,1,0,0,1,0
0,42.7,32.86,202.83,7.68,7.02,564.28,1032.84,82.02,28.9,35.26,13.89,4.88,29,23,130,1.45,0.15,18.19,4.82,0.449,174,646.56,44,98,71.39,3.88,49.74,63.34,14.42,15.2,42.19,29.47,2,0,3.56,0,0,0,0,0,1,0,0,0,0,0,1
2,40.24,73.3,71.27,55.22,5.37,938.87,1006.55,47.78,3.57,50.8,37.48,6.93,75,80,51,2.51,1.38,81.08,8.79,0.294,28,121.64,52,7,91.23,7.48,49.23,25.47,53.94,4.12,46.21,49.18,1,0,3.9,0,0,1,0,0,0,0,0,0,1,1,0
0,20.95,50.27,173.79,50.4,10.41,599.53,965.78,6.99,12.42,65.36,12.23,5.84,104,10,31,6.33,2.42,25.59,4.45,0.138,148,266.08,40,9,50.19,8.88,34.47,77.15,209.4,19.27,16.97,66.25,1,0,3.87,0,1,0,0,0,0,1,0,1,0,0,0
2,24.51,91.22,78.53,65.06,19.23,125.11,1028.85,35.89,23.05,39.63,13.95,6.74,23,58,124,6.49,0.18,62.13,3.75,0.837,142,193.75,93,34,67.46,4.52,25.83,67.64,149.02,15.75,23.85,41.16,1,0,7.14,0,0,1,0,0,0,0,0,0,0,0,1
0,30.51,67.24,64.23,73.68,17.35,717.49,1008.65,71.43,3.51,69.86,15.32,5.72,75,92,70,3.73,2.86,39.82,5.74,0.442,130,728.53,61,93,53.09,5.27,12.12,32.57,290.32,12.56,32.68,71.18,1,0,4.03,0,0,0,1,1,0,0,0,0,1,0,0
1,32.15,47.23,245.52,79.72,20.41,145.49,966.74,74.41,9.43,61.48,28.54,4.73,51,81,39,5.63,0.8,70.95,5.98,0.335,159,177.93,18,88,96.96,1.44,8.74,12.75,174.61,6.58,25.4,63.04,1,0,3.92,0,0,0,0,0,0,1,0,1,0,1,0
